"status"	"family"	"pval"	"qval"	"gene_short_name"	"cluster"	"avg_logFC"
"1500"	"OK"	"negbinomial.size"	0.0508047734596753	0.45568743313195	"CPSF3"	"2"	0.0295945734026549
"1501"	"OK"	"negbinomial.size"	0.0510697651620908	0.45568743313195	"MCUR1"	"2"	0.0230656975583922
"1502"	"OK"	"negbinomial.size"	0.0508890587743731	0.45568743313195	"PIK3R1"	"1"	0.116219908117517
"1503"	"OK"	"negbinomial.size"	0.050831829068987	0.45568743313195	"RERE"	"2"	0.108306381810868
"1504"	"OK"	"negbinomial.size"	0.0507667618783859	0.45568743313195	"SUPT5"	"2"	0.0519230497990717
"1505"	"OK"	"negbinomial.size"	0.0510591891382933	0.45568743313195	"TBC1D8B"	"1"	0.0370883923393758
"1506"	"OK"	"negbinomial.size"	0.0511053516026034	0.45568743313195	"TTC19"	"2"	0.0390864095006196
"1507"	"OK"	"negbinomial.size"	0.0509584836968476	0.45568743313195	"VAMP2"	"2"	0.0973661255392498
"1508"	"OK"	"negbinomial.size"	0.0511140024667495	0.45568743313195	"ARAP3"	"2"	0.0590066258236809
"1509"	"OK"	"negbinomial.size"	0.0512505113417777	0.455997269674957	"CCND3"	"2"	0.031341520130846
"1510"	"OK"	"negbinomial.size"	0.0512330008159066	0.455997269674957	"OPTN"	"3"	0.0189592880800741
"1511"	"OK"	"negbinomial.size"	0.05121607541767	0.455997269674957	"ZFP467"	"1"	0.0541279736862691
"1512"	"OK"	"negbinomial.size"	0.0513643621384669	0.456707992453406	"GM11438"	"2"	0.0452066775800409
"1513"	"OK"	"negbinomial.size"	0.0514258329224594	0.456952344884034	"CD34"	"2"	0.234630619299128
"1514"	"OK"	"negbinomial.size"	0.0515084314911881	0.45738398478701	"PPP4R2"	"1"	0.065293860350456
"1515"	"OK"	"negbinomial.size"	0.0517007878109146	0.45803637525787	"AI837181"	"2"	0.0507731454301963
"1516"	"OK"	"negbinomial.size"	0.0518662256055638	0.45803637525787	"ATF7IP"	"1"	0.092921627625509
"1517"	"OK"	"negbinomial.size"	0.0519954390634724	0.45803637525787	"CDC5L"	"2"	0.110727402918531
"1518"	"OK"	"negbinomial.size"	0.051894298332759	0.45803637525787	"CRKL"	"1"	0.00859538492370234
"1519"	"OK"	"negbinomial.size"	0.0520474254909701	0.45803637525787	"DMTF1"	"1"	0.0317488507637076
"1520"	"OK"	"negbinomial.size"	0.051894298332759	0.45803637525787	"DNPH1"	"1"	0.00859538492370234
"1521"	"OK"	"negbinomial.size"	0.0519361996531713	0.45803637525787	"EIF5"	"1"	0.135792119804365
"1522"	"OK"	"negbinomial.size"	0.0520764879620945	0.45803637525787	"FAM102A"	"3"	0.133527189945573
"1523"	"OK"	"negbinomial.size"	0.0519862021903233	0.45803637525787	"FRMD8"	"2"	0.0677123165896252
"1524"	"OK"	"negbinomial.size"	0.051650186132011	0.45803637525787	"MIER1"	"3"	0.160751952217942
"1525"	"OK"	"negbinomial.size"	0.0520694708032876	0.45803637525787	"PAQR7"	"3"	0.0521825533313902
"1526"	"OK"	"negbinomial.size"	0.051894298332759	0.45803637525787	"RP24.245G1.1"	"1"	0.00859538492370234
"1527"	"OK"	"negbinomial.size"	0.0521270197965294	0.45803637525787	"SMURF1"	"1"	0.036320935201224
"1528"	"OK"	"negbinomial.size"	0.051894298332759	0.45803637525787	"TAF5"	"1"	0.00859538492370234
"1529"	"OK"	"negbinomial.size"	0.0521028794992877	0.45803637525787	"TMEM212"	"1"	0.0522489367435189
"1530"	"OK"	"negbinomial.size"	0.0516315063842794	0.45803637525787	"ZFP30"	"2"	0.0800425841277286
"1531"	"OK"	"negbinomial.size"	0.0523074003411861	0.4593211562292	"NFAT5"	"2"	0.0655482546060911
"1532"	"OK"	"negbinomial.size"	0.0524207178986331	0.45941599180523	"EIF2B4"	"2"	0.142482337255269
"1533"	"OK"	"negbinomial.size"	0.0523889421401754	0.45941599180523	"MUM1"	"1"	0.0301124367315997
"1534"	"OK"	"negbinomial.size"	0.0523679617873027	0.45941599180523	"SMIM4"	"3"	0.0492952349878802
"1535"	"OK"	"negbinomial.size"	0.0524601149867241	0.459461749759947	"CLN3"	"3"	0.0903480776086475
"1536"	"OK"	"negbinomial.size"	0.0527715893061501	0.459495626056918	"CHCHD6"	"1"	0.0590796227002473
"1537"	"OK"	"negbinomial.size"	0.052761708285394	0.459495626056918	"EIF1A"	"2"	0.0244946217387592
"1538"	"OK"	"negbinomial.size"	0.0527711795672978	0.459495626056918	"GM13379"	"3"	0.0256527786896022
"1539"	"OK"	"negbinomial.size"	0.0525995037937874	0.459495626056918	"SPPL3"	"1"	0.0686497779828747
"1540"	"OK"	"negbinomial.size"	0.0525705406918613	0.459495626056918	"VTI1B"	"2"	0.0663511963191181
"1541"	"OK"	"negbinomial.size"	0.0526960010030012	0.459495626056918	"WTAP"	"2"	0.0708949669792778
"1542"	"OK"	"negbinomial.size"	0.052621964021966	0.459495626056918	"ZFAND3"	"1"	0.0188966349447812
"1543"	"OK"	"negbinomial.size"	0.0527292484646415	0.459495626056918	"CARD9"	"2"	0.022084435306487
"1544"	"OK"	"negbinomial.size"	0.0525689943329816	0.459495626056918	"LYL1"	"1"	0.0560559188284663
"1545"	"OK"	"negbinomial.size"	0.0533362144108105	0.459589441374953	"2210013O21RIK"	"2"	0.0944574960256982
"1546"	"OK"	"negbinomial.size"	0.0531983245317517	0.459589441374953	"ABHD12"	"2"	0.180102196129864
"1547"	"OK"	"negbinomial.size"	0.0531183953386947	0.459589441374953	"CERK"	"1"	0.12861845064902
"1548"	"OK"	"negbinomial.size"	0.0533635166606889	0.459589441374953	"CHTOP"	"2"	0.123816169438298
"1549"	"OK"	"negbinomial.size"	0.0529094870628803	0.459589441374953	"CSNK2B"	"2"	0.020401726107301
"1550"	"OK"	"negbinomial.size"	0.0533183504917673	0.459589441374953	"FAM120B"	"2"	0.0771750491042322
"1551"	"OK"	"negbinomial.size"	0.052840884533215	0.459589441374953	"GM12466"	"1"	0.135383434473206
"1552"	"OK"	"negbinomial.size"	0.0531648624116897	0.459589441374953	"GM42418"	"2"	0.100181546163856
"1553"	"OK"	"negbinomial.size"	0.0533260807634895	0.459589441374953	"GPS1"	"3"	0.0324516410776143
"1554"	"OK"	"negbinomial.size"	0.0531279034349399	0.459589441374953	"LPIN1"	"1"	0.0576303981407295
"1555"	"OK"	"negbinomial.size"	0.0530224542407151	0.459589441374953	"MRPS18C"	"3"	0.0424182957123693
"1556"	"OK"	"negbinomial.size"	0.052949009880924	0.459589441374953	"PRDX2"	"2"	0.0978800831031016
"1557"	"OK"	"negbinomial.size"	0.0533130476636665	0.459589441374953	"RTN3"	"3"	0.138479601097761
"1558"	"OK"	"negbinomial.size"	0.0529943813273272	0.459589441374953	"SRXN1"	"3"	0.0479153031216101
"1559"	"OK"	"negbinomial.size"	0.0533377479280611	0.459589441374953	"TSR3"	"2"	0.082236818707889
"1560"	"OK"	"negbinomial.size"	0.0529457510617879	0.459589441374953	"UBE2H"	"1"	0.0614892547477885
"1561"	"OK"	"negbinomial.size"	0.0531333755168781	0.459589441374953	"GHDC"	"3"	0.0291166534391525
"1562"	"OK"	"negbinomial.size"	0.0538921218119825	0.459687653068687	"ABHD17C"	"3"	0.109501424432393
"1563"	"OK"	"negbinomial.size"	0.0543755793816599	0.459687653068687	"BTK"	"1"	0.0980881699807659
"1564"	"OK"	"negbinomial.size"	0.0536350045139309	0.459687653068687	"CD300C2"	"3"	0.152283338395417
"1565"	"OK"	"negbinomial.size"	0.0539489071940893	0.459687653068687	"CDK2AP2"	"3"	0.097381415639586
"1566"	"OK"	"negbinomial.size"	0.053820044907061	0.459687653068687	"CHMP5"	"1"	0.127292537833182
"1567"	"OK"	"negbinomial.size"	0.0543376389711091	0.459687653068687	"DERL1"	"2"	0.0618915456552079
"1568"	"OK"	"negbinomial.size"	0.0539599367384426	0.459687653068687	"GM10297"	"1"	0.0426093078024803
"1569"	"OK"	"negbinomial.size"	0.0541656789317037	0.459687653068687	"GM3375"	"2"	0.0968851067961779
"1570"	"OK"	"negbinomial.size"	0.0544056851463719	0.459687653068687	"GM37682"	"3"	0.0220991973984244
"1571"	"OK"	"negbinomial.size"	0.0542713351342748	0.459687653068687	"HLF"	"2"	0.0760991920573768
"1572"	"OK"	"negbinomial.size"	0.0535447406305101	0.459687653068687	"HMGN5"	"1"	0.0405939736534125
"1573"	"OK"	"negbinomial.size"	0.0544308475960025	0.459687653068687	"HSPBP1"	"1"	0.0739234285372409
"1574"	"OK"	"negbinomial.size"	0.0543705824673626	0.459687653068687	"IL10RA"	"3"	0.133704275912295
"1575"	"OK"	"negbinomial.size"	0.0540092652348532	0.459687653068687	"IPO11"	"2"	0.0139114587995746
"1576"	"OK"	"negbinomial.size"	0.0540949063261807	0.459687653068687	"KDM7A"	"2"	0.0257976888888861
"1577"	"OK"	"negbinomial.size"	0.0539443390979552	0.459687653068687	"KIF5A"	"2"	0.0391518924479475
"1578"	"OK"	"negbinomial.size"	0.0539195960998047	0.459687653068687	"MAPK3"	"2"	0.0292911552603027
"1579"	"OK"	"negbinomial.size"	0.0535937980778631	0.459687653068687	"MAPK9"	"2"	0.0730007117385472
"1580"	"OK"	"negbinomial.size"	0.0544225308227573	0.459687653068687	"MED17"	"3"	0.063840816061793
"1581"	"OK"	"negbinomial.size"	0.0545374744603211	0.459687653068687	"NFIX"	"2"	0.0331434333327193
"1582"	"OK"	"negbinomial.size"	0.0545276820848578	0.459687653068687	"OLFML3"	"3"	0.226015171498392
"1583"	"OK"	"negbinomial.size"	0.05435670369916	0.459687653068687	"OST4"	"2"	0.0859985220483773
"1584"	"OK"	"negbinomial.size"	0.0540965970000524	0.459687653068687	"PROSC"	"3"	0.097992385676811
"1585"	"OK"	"negbinomial.size"	0.0536845550623014	0.459687653068687	"RAC1"	"2"	0.0699474708943679
"1586"	"OK"	"negbinomial.size"	0.0545163272574936	0.459687653068687	"RAD50"	"2"	0.06800155860916
"1587"	"OK"	"negbinomial.size"	0.0542719034577252	0.459687653068687	"SLCO1A4"	"3"	0.132523239697518
"1588"	"OK"	"negbinomial.size"	0.0543891034441013	0.459687653068687	"SMC4"	"1"	0.0401085892771931
"1589"	"OK"	"negbinomial.size"	0.0538948302740916	0.459687653068687	"TCEAL1"	"2"	0.0669683288464141
"1590"	"OK"	"negbinomial.size"	0.0539691968056039	0.459687653068687	"TRIM47"	"1"	0.0737611920240744
"1591"	"OK"	"negbinomial.size"	0.0538213431414273	0.459687653068687	"YTHDF3"	"1"	0.102581805651683
"1592"	"OK"	"negbinomial.size"	0.0544369494195102	0.459687653068687	"ZFPL1"	"2"	0.062283800265655
"1593"	"OK"	"negbinomial.size"	0.0537757963800622	0.459687653068687	"BATF3"	"3"	0.0344298055562407
"1594"	"OK"	"negbinomial.size"	0.0539443390979552	0.459687653068687	"GM12168"	"2"	0.0388981464566719
"1595"	"OK"	"negbinomial.size"	0.053530713617335	0.459687653068687	"MS4A6D"	"2"	0.122838037824578
"1596"	"OK"	"negbinomial.size"	0.0545812022114133	0.459767971510176	"SRSF4"	"1"	0.0474715341168561
"1597"	"OK"	"negbinomial.size"	0.0546613722833838	0.460154971182099	"DHX40"	"1"	0.0640709502951992
"1598"	"OK"	"negbinomial.size"	0.0547334738644022	0.460473606153331	"GM37606"	"2"	0.0665630467858542
"1599"	"OK"	"negbinomial.size"	0.0548742841669961	0.461369528668602	"PJA1"	"3"	0.028455814306745
"1600"	"OK"	"negbinomial.size"	0.0550442682803572	0.462220576365473	"METTL9"	"3"	0.0622723551114348
"1601"	"OK"	"negbinomial.size"	0.0550323536525351	0.462220576365473	"SCOC"	"2"	0.259321549567772
"1602"	"OK"	"negbinomial.size"	0.0551304596296782	0.462655367828585	"CCDC86"	"2"	0.0716226479439076
"1603"	"OK"	"negbinomial.size"	0.0552214675392763	0.463130012225846	"EXOSC8"	"3"	0.0467272422373882
"1604"	"OK"	"negbinomial.size"	0.0553719304250442	0.463343426193813	"1810014B01RIK"	"2"	0.00876074385120404
"1605"	"OK"	"negbinomial.size"	0.0554079789054923	0.463343426193813	"AGGF1"	"2"	0.108699570021901
"1606"	"OK"	"negbinomial.size"	0.0553946973564606	0.463343426193813	"DNAJC13"	"3"	0.125550972470604
"1607"	"OK"	"negbinomial.size"	0.0553128952155875	0.463343426193813	"GPR108"	"3"	0.0481914173911192
"1608"	"OK"	"negbinomial.size"	0.0554192375274956	0.463343426193813	"MRPL30"	"1"	0.0562434202960376
"1609"	"OK"	"negbinomial.size"	0.0554538811521295	0.463344921199024	"GABARAPL1"	"3"	0.0612764487234752
"1610"	"OK"	"negbinomial.size"	0.0561503240857511	0.465163757014919	"ANO6"	"2"	0.132622750889998
"1611"	"OK"	"negbinomial.size"	0.056094464902571	0.465163757014919	"GM9354"	"3"	0.04039129518964
"1612"	"OK"	"negbinomial.size"	0.0559544154618699	0.465163757014919	"HNRNPD"	"1"	0.16097530426704
"1613"	"OK"	"negbinomial.size"	0.0561465308136373	0.465163757014919	"HSDL2"	"2"	0.05016626049376
"1614"	"OK"	"negbinomial.size"	0.0558256024798211	0.465163757014919	"LCOR"	"2"	0.0471942765700723
"1615"	"OK"	"negbinomial.size"	0.0559177278808412	0.465163757014919	"LRRC8A"	"3"	0.0398078195730572
"1616"	"OK"	"negbinomial.size"	0.0560846215267432	0.465163757014919	"MRPS31"	"2"	0.0805564375034803
"1617"	"OK"	"negbinomial.size"	0.0559402435296151	0.465163757014919	"NTPCR"	"1"	0.214992021630663
"1618"	"OK"	"negbinomial.size"	0.0561559638229108	0.465163757014919	"PIGT"	"3"	0.0736149417290287
"1619"	"OK"	"negbinomial.size"	0.0558286308015411	0.465163757014919	"RBFA"	"2"	0.0548866246559855
"1620"	"OK"	"negbinomial.size"	0.056014949666362	0.465163757014919	"SLBP"	"3"	0.0396441346369933
"1621"	"OK"	"negbinomial.size"	0.0559173567329107	0.465163757014919	"UGP2"	"2"	0.0290951234183343
"1622"	"OK"	"negbinomial.size"	0.0558098113106715	0.465163757014919	"GTPBP1"	"1"	0.0311523067616938
"1623"	"OK"	"negbinomial.size"	0.0557943538655799	0.465163757014919	"WDR4"	"3"	0.0645948579890915
"1624"	"OK"	"negbinomial.size"	0.0562557286057869	0.46549054919198	"FCGRT"	"1"	0.0640526950826997
"1625"	"OK"	"negbinomial.size"	0.0562646639718065	0.46549054919198	"TDP1"	"1"	0.0502734486610468
"1626"	"OK"	"negbinomial.size"	0.0563279333664895	0.465727390024037	"CCDC59"	"3"	0.123380751139971
"1627"	"OK"	"negbinomial.size"	0.0565557504573405	0.467323607343876	"GM12504"	"1"	0.0560173561082748
"1628"	"OK"	"negbinomial.size"	0.0566057218740067	0.467449216753161	"ARL8A"	"3"	0.100320605962966
"1629"	"OK"	"negbinomial.size"	0.0567585193151597	0.468423286478212	"MTPN"	"2"	0.113431368012532
"1630"	"OK"	"negbinomial.size"	0.0568029382118042	0.468502270748157	"TLR4"	"2"	0.0387913304820615
"1631"	"OK"	"negbinomial.size"	0.0571252200967752	0.469432432140003	"EXOSC9"	"1"	0.047708765088431
"1632"	"OK"	"negbinomial.size"	0.0569911689505963	0.469432432140003	"FKRP"	"1"	0.0456098416724279
"1633"	"OK"	"negbinomial.size"	0.0571104722233315	0.469432432140003	"NME1"	"3"	0.0925205576394607
"1634"	"OK"	"negbinomial.size"	0.0570483692557539	0.469432432140003	"PDIA6"	"1"	0.108231162892216
"1635"	"OK"	"negbinomial.size"	0.0571234351999481	0.469432432140003	"ZFP992"	"1"	0.0297233288227616
"1636"	"OK"	"negbinomial.size"	0.0570190831741998	0.469432432140003	"CNOT9"	"3"	0.0287393097673468
"1637"	"OK"	"negbinomial.size"	0.0572386198377897	0.470076973182189	"CYB561D2"	"2"	0.0687854473086452
"1638"	"OK"	"negbinomial.size"	0.0573299270562137	0.470539401308753	"GM12900"	"1"	0.0387539871869534
"1639"	"OK"	"negbinomial.size"	0.0573666765364719	0.470553751895259	"CHORDC1"	"3"	0.00941499442022201
"1640"	"OK"	"negbinomial.size"	0.0574384112495714	0.470854878560511	"RSF1"	"3"	0.183363528525066
"1641"	"OK"	"negbinomial.size"	0.0575339038605245	0.471282567489122	"DNAJC21"	"3"	0.0402675567893294
"1642"	"OK"	"negbinomial.size"	0.0575900248329207	0.471282567489122	"SFXN2"	"1"	0.0321038481751715
"1643"	"OK"	"negbinomial.size"	0.0575957496566964	0.471282567489122	"UNKL"	"2"	0.114265461291531
"1644"	"OK"	"negbinomial.size"	0.0577329783589587	0.471645926266341	"FKBP15"	"2"	0.0374741682672873
"1645"	"OK"	"negbinomial.size"	0.0577074332445775	0.471645926266341	"RACK1"	"1"	0.1621380991104
"1646"	"OK"	"negbinomial.size"	0.0577454027547156	0.471645926266341	"ZFP560"	"1"	0.050136738894942
"1647"	"OK"	"negbinomial.size"	0.0577885780261041	0.471711987239188	"MED8"	"1"	0.0650063828773516
"1648"	"OK"	"negbinomial.size"	0.0580980596329291	0.471713536566275	"EIF3C"	"3"	0.158837650516513
"1649"	"OK"	"negbinomial.size"	0.0579071511141052	0.471713536566275	"ITGAV"	"3"	0.0419818753641098
"1650"	"OK"	"negbinomial.size"	0.0580577310252643	0.471713536566275	"LACTB2"	"1"	0.0533133296558214
"1651"	"OK"	"negbinomial.size"	0.0580690894604977	0.471713536566275	"MAN2B1"	"2"	0.0909846879032615
"1652"	"OK"	"negbinomial.size"	0.0578763293105155	0.471713536566275	"PNO1"	"2"	0.109004375948797
"1653"	"OK"	"negbinomial.size"	0.0581045534479137	0.471713536566275	"RABGEF1"	"3"	0.0248784435991142
"1654"	"OK"	"negbinomial.size"	0.0580547263344326	0.471713536566275	"RNF34"	"2"	0.0927438817488724
"1655"	"OK"	"negbinomial.size"	0.0580370445643256	0.471713536566275	"SPEN"	"3"	0.137912328390809
"1656"	"OK"	"negbinomial.size"	0.0579683141939323	0.471713536566275	"TBC1D9B"	"1"	0.0422210882718056
"1657"	"OK"	"negbinomial.size"	0.0582171193238859	0.471840712143243	"CACNA1D"	"2"	0.0493743138896633
"1658"	"OK"	"negbinomial.size"	0.0583003250730691	0.471840712143243	"FIP1L1"	"2"	0.107486569400769
"1659"	"OK"	"negbinomial.size"	0.0583347073169358	0.471840712143243	"GM8825"	"3"	0.0293075778122425
"1660"	"OK"	"negbinomial.size"	0.0582261176959408	0.471840712143243	"MAPK8IP3"	"2"	0.021857305745121
"1661"	"OK"	"negbinomial.size"	0.0582265555936167	0.471840712143243	"RBM26"	"1"	0.132510275441013
"1662"	"OK"	"negbinomial.size"	0.0583866517439337	0.471840712143243	"SLC40A1"	"3"	0.0703158539600997
"1663"	"OK"	"negbinomial.size"	0.058400992636593	0.471840712143243	"TCF12"	"3"	0.108042490490279
"1664"	"OK"	"negbinomial.size"	0.0582771098846042	0.471840712143243	"YBX1"	"2"	0.292312320098038
"1665"	"OK"	"negbinomial.size"	0.0585008675978457	0.472363762153416	"ERMARD"	"2"	0.0722853061733803
"1666"	"OK"	"negbinomial.size"	0.0585433080231537	0.472422708921536	"CCAR2"	"3"	0.102365109260977
"1667"	"OK"	"negbinomial.size"	0.0586658650689061	0.472905305565172	"GOLT1B"	"3"	0.044056521910721
"1668"	"OK"	"negbinomial.size"	0.0586734639752087	0.472905305565172	"TCTEX1D4"	"3"	0.0997825924666012
"1669"	"OK"	"negbinomial.size"	0.0587245512448921	0.473033473299179	"GABPB1"	"3"	0.0255676241740806
"1670"	"OK"	"negbinomial.size"	0.0587646132336353	0.473072730726343	"NIPA2"	"3"	0.0773045785614983
"1671"	"OK"	"negbinomial.size"	0.0590732098172198	0.473422504661635	"ALKBH8"	"3"	0.0682210530244691
"1672"	"OK"	"negbinomial.size"	0.0590202934165294	0.473422504661635	"AMMECR1L"	"2"	0.0649936170224553
"1673"	"OK"	"negbinomial.size"	0.0591602058785739	0.473422504661635	"COMMD3"	"3"	0.168110578582259
"1674"	"OK"	"negbinomial.size"	0.059060858256539	0.473422504661635	"IFT52"	"1"	0.0595442504496455
"1675"	"OK"	"negbinomial.size"	0.0591296317849935	0.473422504661635	"PHF20"	"1"	0.0885595799834629
"1676"	"OK"	"negbinomial.size"	0.0590858408472069	0.473422504661635	"PI4K2A"	"3"	0.0979434889879306
"1677"	"OK"	"negbinomial.size"	0.0589663525223428	0.473422504661635	"PPM1B"	"2"	0.0405370680172121
"1678"	"OK"	"negbinomial.size"	0.0590998297633701	0.473422504661635	"TM2D3"	"2"	0.0823853745295009
"1679"	"OK"	"negbinomial.size"	0.0590715971396001	0.473422504661635	"ADAMTS10"	"2"	0.0670388389526437
"1680"	"OK"	"negbinomial.size"	0.0591492985480019	0.473422504661635	"IRF2BP1"	"2"	0.0439660284811869
"1681"	"OK"	"negbinomial.size"	0.0592316699477035	0.473712415691211	"SSU72"	"1"	0.110144409442112
"1682"	"OK"	"negbinomial.size"	0.0594127356857797	0.474314025272935	"AAMP"	"1"	0.13743970305997
"1683"	"OK"	"negbinomial.size"	0.0593821608105169	0.474314025272935	"FNDC3B"	"2"	0.0356227428575608
"1684"	"OK"	"negbinomial.size"	0.0594063199415768	0.474314025272935	"ABCC3"	"3"	0.0563692336582603
"1685"	"OK"	"negbinomial.size"	0.0594898360462369	0.474647688905406	"TNRC6A"	"3"	0.0513661624339012
"1686"	"OK"	"negbinomial.size"	0.0597384848929109	0.475027232309366	"ARL1"	"2"	0.077709666135712
"1687"	"OK"	"negbinomial.size"	0.0599260775064479	0.475027232309366	"CCNG2"	"2"	0.0703381656428658
"1688"	"OK"	"negbinomial.size"	0.059919421161777	0.475027232309366	"DAAM1"	"2"	0.0682927549755171
"1689"	"OK"	"negbinomial.size"	0.0596144877658654	0.475027232309366	"GM13461"	"2"	0.128456763029134
"1690"	"OK"	"negbinomial.size"	0.0597167899507165	0.475027232309366	"GM5921"	"1"	0.0564541996175549
"1691"	"OK"	"negbinomial.size"	0.0599214122117481	0.475027232309366	"MDP1"	"2"	0.0683507464567246
"1692"	"OK"	"negbinomial.size"	0.0597821141249697	0.475027232309366	"PKD1"	"3"	0.0560116250974546
"1693"	"OK"	"negbinomial.size"	0.0598474241040269	0.475027232309366	"PPAT"	"1"	0.0310676623664475
"1694"	"OK"	"negbinomial.size"	0.0598554827368893	0.475027232309366	"SAYSD1"	"2"	0.0843960660617241
"1695"	"OK"	"negbinomial.size"	0.0597076197685138	0.475027232309366	"VPS37A"	"3"	0.136048886980774
"1696"	"OK"	"negbinomial.size"	0.0597539031569504	0.475027232309366	"YRDC"	"2"	0.0679699000391175
"1697"	"OK"	"negbinomial.size"	0.0599825674207211	0.475194835830391	"GM18943"	"2"	0.0398004236874754
"1698"	"OK"	"negbinomial.size"	0.0602356869729144	0.475445389485932	"2610507B11RIK"	"1"	0.0228588303126724
"1699"	"OK"	"negbinomial.size"	0.0601028522942374	0.475445389485932	"AFAP1L1"	"2"	0.0827990797951195
"1700"	"OK"	"negbinomial.size"	0.0602971131414397	0.475445389485932	"DCAKD"	"2"	0.00780735556403821
"1701"	"OK"	"negbinomial.size"	0.0602854026872473	0.475445389485932	"LAMTOR2"	"1"	0.0486514542031102
"1702"	"OK"	"negbinomial.size"	0.0602126253710337	0.475445389485932	"NKTR"	"2"	0.136249332256774
"1703"	"OK"	"negbinomial.size"	0.0601772050730329	0.475445389485932	"RALY"	"2"	0.0774733732692511
"1704"	"OK"	"negbinomial.size"	0.0601233424477802	0.475445389485932	"SLC35A3"	"3"	0.0334004638408523
"1705"	"OK"	"negbinomial.size"	0.0601729444255151	0.475445389485932	"TFPT"	"1"	0.0526499493912317
"1706"	"OK"	"negbinomial.size"	0.0603725242356712	0.47548225883091	"MIIP"	"3"	0.104153757730702
"1707"	"OK"	"negbinomial.size"	0.0603672224489488	0.47548225883091	"SORT1"	"2"	0.154534252980126
"1708"	"OK"	"negbinomial.size"	0.0607581202031918	0.475988163175664	"CLINT1"	"3"	0.0775922759005992
"1709"	"OK"	"negbinomial.size"	0.0605769075668036	0.475988163175664	"CTSC"	"3"	0.101616882453891
"1710"	"OK"	"negbinomial.size"	0.0607186663679241	0.475988163175664	"GM7335"	"1"	0.0340722266237053
"1711"	"OK"	"negbinomial.size"	0.0606144745537685	0.475988163175664	"JRKL"	"2"	0.111829151402543
"1712"	"OK"	"negbinomial.size"	0.060487876838615	0.475988163175664	"NUDT13"	"3"	0.0347412151233378
"1713"	"OK"	"negbinomial.size"	0.0606569572658677	0.475988163175664	"TOR1AIP1"	"2"	0.120714051446548
"1714"	"OK"	"negbinomial.size"	0.0608262172222398	0.475988163175664	"DPH5"	"3"	0.0550809517467517
"1715"	"OK"	"negbinomial.size"	0.060823615583215	0.475988163175664	"FBXL15"	"2"	0.0424187698605454
"1716"	"OK"	"negbinomial.size"	0.0606136921478777	0.475988163175664	"FHOD1"	"2"	0.0279287043165492
"1717"	"OK"	"negbinomial.size"	0.0607789515996374	0.475988163175664	"GM44432"	"2"	0.0430067076937058
"1718"	"OK"	"negbinomial.size"	0.0608260282674793	0.475988163175664	"WDR12"	"1"	0.0431983333334755
"1719"	"OK"	"negbinomial.size"	0.0609064433938908	0.47633869981819	"ALG12"	"3"	0.0389187444302581
"1720"	"OK"	"negbinomial.size"	0.0611111434879456	0.47752042156955	"BCL2A1A"	"3"	0.0527455048735893
"1721"	"OK"	"negbinomial.size"	0.0611980623603637	0.47752042156955	"GPATCH1"	"1"	0.0262455968010619
"1722"	"OK"	"negbinomial.size"	0.0611445579196601	0.47752042156955	"SUB1"	"3"	0.107867754134092
"1723"	"OK"	"negbinomial.size"	0.0611996196343599	0.47752042156955	"TBC1D5"	"1"	0.0492968010689542
"1724"	"OK"	"negbinomial.size"	0.0613710255568273	0.477881141122472	"ACP1"	"2"	0.054187488069947
"1725"	"OK"	"negbinomial.size"	0.061423580174028	0.477881141122472	"MDH1"	"3"	0.169768959043081
"1726"	"OK"	"negbinomial.size"	0.0613854891606098	0.477881141122472	"RASSF2"	"2"	0.0503002339944901
"1727"	"OK"	"negbinomial.size"	0.0613204427890029	0.477881141122472	"SYK"	"3"	0.0827215308985932
"1728"	"OK"	"negbinomial.size"	0.0614135428645017	0.477881141122472	"VCP"	"2"	0.062543793646661
"1729"	"OK"	"negbinomial.size"	0.0615557471657247	0.477983572482205	"DNAJA1"	"1"	0.137838659144878
"1730"	"OK"	"negbinomial.size"	0.061484423025215	0.477983572482205	"GM6415"	"2"	0.0383103597546172
"1731"	"OK"	"negbinomial.size"	0.061598274476409	0.477983572482205	"HEBP1"	"1"	0.0533162446650746
"1732"	"OK"	"negbinomial.size"	0.0615420400399102	0.477983572482205	"NFKBIE"	"3"	0.0399493081730368
"1733"	"OK"	"negbinomial.size"	0.0616145143641521	0.477983572482205	"QK"	"2"	0.167851354441587
"1734"	"OK"	"negbinomial.size"	0.0617309604537769	0.478149230570019	"DDA1"	"1"	0.062499670327224
"1735"	"OK"	"negbinomial.size"	0.061714632932125	0.478149230570019	"DNAJC14"	"3"	0.0562292167053077
"1736"	"OK"	"negbinomial.size"	0.0617425665181161	0.478149230570019	"KRCC1"	"2"	0.126274751906594
"1737"	"OK"	"negbinomial.size"	0.0618904544442663	0.478161082158859	"ATP5B"	"1"	0.0961917162830682
"1738"	"OK"	"negbinomial.size"	0.0619065358018138	0.478161082158859	"GLNS.PS1"	"3"	0.117301549985121
"1739"	"OK"	"negbinomial.size"	0.0618364783309378	0.478161082158859	"MTMR3"	"3"	0.0592620333895976
"1740"	"OK"	"negbinomial.size"	0.0619285548558808	0.478161082158859	"PNN"	"2"	0.184176203760163
"1741"	"OK"	"negbinomial.size"	0.0619574981494147	0.478161082158859	"SH3KBP1"	"3"	0.0997507793863551
"1742"	"OK"	"negbinomial.size"	0.061956052854496	0.478161082158859	"STRA13"	"3"	0.0291260132624158
